"Date","Time","CO.GT.","PT08.S1.CO.","C6H6.GT.","PT08.S2.NMHC.","NOx.GT.","PT08.S3.NOx.","NO2.GT.","PT08.S4.NO2.","PT08.S5.O3.","T","RH","AH","NOx2","C6H6_2","NOx_RH","NOx_T","PAN_proxy","HONO_proxy","SAPRC_proxy"
"2004-03-17","16.00.00",2.9,1365,15.2,1154,186,940,129,1679,1221,29.3,15.8,0.6309,34596,231.04,2938.8,5449.8,111.673692,119.65754,112.362436
"2004-03-17","17.00.00",2.5,1247,12.3,1060,147,1032,114,1525,1069,28.5,14.9,0.5708,21609,151.29,2190.3,4189.5,100.260402,112.279518,102.177061
"2004-03-17","18.00.00",5,1557,27,1478,299,793,158,1981,1569,25.9,16,0.5237,89401,729,4784,7744.1,132.872995,148.648354,127.6564
"2004-03-17","19.00.00",7.6,1973,38.4,1737,411,617,194,2414,2306,23.1,26.5,0.7403,168921,1474.56,10891.5,9494.1,145.909903,164.562154,131.018404
"2004-03-17","20.00.00",6.7,1975,35.1,1667,347,597,182,2416,2359,20.5,38.2,0.9133,120409,1232.01,13255.4,7113.5,146.224298,139.862974,138.106909
"2004-03-17","21.00.00",5.7,1795,27.2,1485,336,653,180,2174,2050,19.1,42.6,0.9294,112896,739.84,14313.6,6417.6,151.292632,134.20336,149.186956
"2004-03-17","22.00.00",2.8,1444,15,1150,202,770,136,1727,1727,17.2,44.1,0.8558,40804,225,8908.2,3474.4,129.10128,108.571948,134.7999
"2004-03-17","23.00.00",2.6,1488,15.7,1171,178,731,127,1778,1705,16,50.9,0.9206,31684,246.49,9060.2,2848,124.384687,99.044012,131.872241
"2004-03-18","00.00.00",2.3,1371,13,1083,154,796,116,1669,1551,14.8,53.9,0.9024,23716,169,8300.6,2279.2,116.07072,93.130244,123.9947
"2004-03-18","01.00.00",1.4,1161,8.1,904,92,947,107,1502,1240,14.3,55.4,0.8975,8464,65.61,5096.8,1315.6,93.752203,81.162952,102.459749
"2004-03-18","02.00.00",1,1064,5.5,787,61,1057,88,1407,1115,14.8,52.1,0.8686,3721,30.25,3178.1,902.8,81.69677,77.360288,90.386825
"2004-03-18","03.00.00",0.7,970,3.6,687,95,1196,79,1351,969,13.9,53.9,0.8501,9025,12.96,5120.5,1320.5,83.191903,83.00385,86.578564
"2004-03-18","04.00.00",0.8,954,2.9,645,60,1260,78,1334,925,11.6,61.9,0.8442,3600,8.41,3714,696,74.353363,72.90798,80.428369
"2004-03-18","05.00.00",0.6,931,2.5,623,37,1293,57,1307,828,12,58.9,0.8233,1369,6.25,2179.3,444,66.45553,70.442888,73.596625
"2004-03-18","06.00.00",0.7,938,3,650,68,1251,71,1333,893,10.9,62.1,0.8113,4624,9,4222.8,741.2,75.56478,74.578436,80.9824
"2004-03-18","07.00.00",1.5,1166,7.7,885,139,1005,85,1551,1075,10.6,63.3,0.8067,19321,59.29,8798.7,1473.4,99.671642,86.258188,104.244961
"2004-03-18","08.00.00",4.7,1643,23.3,1384,339,667,124,2094,1610,11.5,60,0.8117,114921,542.89,20340,3898.5,147.080322,123.61509,146.013501
"2004-03-18","09.00.00",6.6,1934,35.8,1682,421,541,151,2468,2051,14.3,50.6,0.8186,177241,1281.64,21302.6,6020.3,149.268547,146.836758,138.164976
"2004-03-18","10.00.00",4.5,1617,21.3,1333,349,686,150,2010,1819,17.8,40.5,0.821,121801,453.69,14134.5,6212.2,153.837962,140.934508,152.880321
"2004-03-18","11.00.00",2.8,1473,14.3,1127,224,831,152,1752,1568,20.8,34.4,0.8365,50176,204.49,7705.6,4659.2,128.494227,118.647744,130.905041
"2004-03-18","12.00.00",2.2,1379,12.5,1068,171,899,139,1663,1374,23.8,28.2,0.8219,29241,156.25,4822.2,4069.8,113.13517,110.423604,116.448225
"2004-03-18","13.00.00",2.2,1385,12.2,1056,149,891,133,1648,1268,24.2,28.7,0.8515,22201,148.84,4276.3,3605.8,106.217507,105.04438,110.223756
"2004-03-18","14.00.00",2.3,1379,13.1,1087,137,901,126,1660,1144,25.2,24.9,0.7829,18769,171.61,3411.3,3452.4,101.004378,104.724544,105.176449
"2004-03-18","15.00.00",2.2,1322,14.4,1129,149,934,128,1639,1109,27,17.8,0.6275,22201,207.36,2652.2,4023,102.392143,111.588732,105.346224
"2004-03-18","16.00.00",2.8,1496,16.8,1205,172,822,169,1767,1347,27.1,23.1,0.818,29584,282.24,3973.2,4661.2,112.393312,112.18102,115.477116
"2004-03-18","17.00.00",2.7,1409,14.5,1131,166,873,149,1689,1206,25.8,23.9,0.7832,27556,210.25,3967.4,4282.8,108.216895,111.305116,110.875825
"2004-03-18","18.00.00",3.7,1513,21.5,1338,214,764,156,1957,1397,23,26.8,0.7446,45796,462.25,5735.2,4922,120.216695,121.604872,121.396025
"2004-03-18","19.00.00",5.1,1667,26.4,1464,280,683,168,2118,1588,20.7,31.1,0.7523,78400,696.96,8708,5796,132.008328,133.86322,129.354764
"2004-03-18","20.00.00",5.1,1667,26,1453,276,684,176,2051,1569,18.6,36.2,0.7676,76176,676,9991.2,5133.6,131.79332,129.904296,129.9446
"2004-03-18","21.00.00",3.2,1430,14.1,1121,178,814,135,1732,1322,16,48.4,0.8768,31684,198.81,8615.2,2848,115.173063,101.199312,120.014529
"2004-03-18","22.00.00",2.1,1333,10.3,989,129,885,121,1621,1194,14.5,57.8,0.9456,16641,106.09,7456.2,1870.5,101.612682,85.838722,108.208381
"2004-03-18","23.00.00",1.7,1262,8.3,911,95,948,99,1545,1062,13.1,64.2,0.9606,9025,68.89,6099,1244.5,90.535602,76.39257,98.299101
"2004-03-19","00.00.00",2,1287,8.9,936,126,918,106,1606,1040,12,69.7,0.9735,15876,79.21,8782.2,1512,96.947023,78.148492,102.688889
"2004-03-19","01.00.00",1.6,1134,6.6,840,103,1021,96,1501,917,11.9,71.1,0.9915,10609,43.56,7323.3,1225.7,87.447563,73.628546,92.801104
"2004-03-19","02.00.00",0.9,999,3.6,688,48,1229,63,1380,594,12.5,69.3,1.0029,2304,12.96,3326.4,600,64.680408,65.926444,70.261764
"2004-03-19","03.00.00",0.7,961,2.5,622,68,1382,71,1301,430,12.5,67.5,0.9768,4624,6.25,4590,850,63.515355,70.1919,65.186125
"2004-03-19","04.00.00",0.5,934,1.8,569,20,1440,32,1280,397,12.3,67.7,0.9665,400,3.24,1354,246,51.377532,62.51978,56.725416
"2004-03-19","05.00.00",0.5,913,1.3,525,18,1620,28,1260,370,12.5,66.8,0.962,324,1.69,1202.4,225,49.478847,62.589404,54.280421
"2004-03-19","06.00.00",0.7,969,2.3,607,56,1373,61,1324,438,12.3,66.3,0.9487,3136,5.29,3712.8,688.8,60.911867,69.12514,63.571261
"2004-03-19","07.00.00",1.5,1182,6.7,845,115,1054,99,1539,704,12.4,64.9,0.9332,13225,44.89,7463.5,1426,84.800402,79.6686,87.811601
"2004-03-19","08.00.00",4.8,1740,22.8,1372,320,671,157,2144,1476,13,61.6,0.9209,102400,519.84,19712,4160,141.051712,116.58952,139.641256
"2004-03-19","09.00.00",6.2,1819,31.3,1582,357,575,166,2456,1716,13.6,58.8,0.912,127449,979.69,20991.6,4855.2,141.343722,125.548944,134.602321
"2004-03-19","10.00.00",4,1427,19.2,1275,253,701,149,1980,1398,13.9,57.1,0.9032,64009,368.64,14446.3,3516.7,130.199407,108.803766,131.881476
"2004-03-19","11.00.00",3.3,1390,16.4,1191,218,759,135,1879,1268,14.5,54.4,0.8917,47524,268.96,11859.2,3161,121.576308,104.570572,124.284164
"2004-03-19","12.00.00",2.8,1283,14,1117,192,813,127,1751,1188,15.5,50.1,0.8744,36864,196,9619.2,2976,114.67548,102.790972,117.8719
"2004-03-19","13.00.00",3,1304,15.3,1157,176,793,122,1801,1171,16.1,47.6,0.8655,30976,234.09,8377.6,2833.6,111.282307,101.42044,115.516781
"2004-03-19","14.00.00",3.3,1364,16.7,1202,198,771,135,1875,1250,16.3,47.1,0.864,39204,278.89,9325.8,3227.4,117.120807,105.898464,120.507501
"2004-03-19","15.00.00",3.5,1410,19,1268,212,724,139,1957,1344,16.4,47.5,0.8791,44944,361,10070,3476.8,121.26758,108.116972,124.2967
"2004-03-19","16.00.00",4,1476,19.4,1280,249,708,147,1955,1378,16.1,50.2,0.9094,62001,376.36,12499.8,4008.9,128.503843,112.766514,129.712024
"2004-03-19","17.00.00",4.6,1522,20.9,1320,270,690,158,2005,1435,16,50.7,0.9142,72900,436.81,13689,4320,132.674183,116.25594,132.948729
"2004-03-19","18.00.00",4.1,1442,20.2,1301,231,704,146,1952,1372,15.8,50.3,0.8989,53361,408.04,11619.3,3649.8,124.890267,109.61882,126.972236
"2004-03-19","19.00.00",4.5,1469,21.7,1344,251,677,144,1997,1471,15.5,50.6,0.884,63001,470.89,12700.6,3890.5,129.874122,113.357746,131.222701
"2004-03-19","20.00.00",3.9,1467,19.8,1292,210,698,138,1942,1439,15.4,51.4,0.8956,44100,392.04,10794,3234,123.016272,105.0572,126.890036
"2004-03-19","21.00.00",4,1421,16.7,1202,249,748,143,1854,1429,15.2,53.1,0.9117,62001,278.89,13221.9,3784.8,130.684522,110.777416,132.535801
"2004-03-19","22.00.00",2.2,1175,9.1,945,143,904,116,1604,1081,14.7,57.6,0.9573,20449,82.81,8236.8,2102.1,100.865738,88.283962,105.036029
"2004-03-19","23.00.00",2.1,1215,8.3,912,127,948,109,1547,993,14.2,58.3,0.938,16129,68.89,7404.1,1803.4,95.125282,85.331172,99.613801
"2004-03-20","00.00.00",1.7,1127,5.8,802,104,1064,92,1447,837,13.8,57.9,0.9085,10816,33.64,6021.6,1435.2,84.539572,81.881644,88.256276
"2004-03-20","01.00.00",1.6,1090,5.2,773,86,1105,83,1429,761,13.9,55.9,0.8842,7396,27.04,4807.4,1195.4,78.355292,80.00032,82.611036
"2004-03-20","02.00.00",1.3,1017,4.1,718,74,1182,81,1382,650,13.9,55.6,0.8765,5476,16.81,4114.4,1028.6,71.892903,78.038068,75.567029
"2004-03-20","03.00.00",1.3,997,3.4,677,125,1252,94,1359,591,13.8,55.1,0.8666,15625,11.56,6887.5,1725,80.006683,87.6875,78.460604
"2004-03-20","04.00.00",0.7,945,2.9,646,44,1308,55,1332,505,13.8,54.6,0.8574,1936,8.41,2402.4,607.2,60.487683,73.268392,64.917769
"2004-03-20","05.00.00",0.8,956,3.1,661,42,1260,53,1351,518,13.6,55.1,0.856,1764,9.61,2314.2,571.2,60.682703,72.71578,65.624449
"2004-03-20","06.00.00",0.8,966,2.5,622,63,1317,67,1342,571,13.6,59,0.9129,3969,6.25,3717,856.8,65.59273,74.093392,68.323825
"2004-03-20","07.00.00",1.1,1064,4.3,728,115,1161,91,1461,842,13.5,58.4,0.896,13225,18.49,6716,1552.5,85.205082,83.66161,86.892541
"2004-03-20","08.00.00",2.1,1300,8.9,935,170,902,113,1623,1145,13.8,58,0.9083,28900,79.21,9860,2346,107.614903,93.40884,110.365489
"2004-03-20","09.00.00",2.4,1348,10.5,998,147,834,102,1689,1218,14.6,53.1,0.8765,21609,110.25,7805.7,2146.2,105.80433,92.65462,111.268425
"2004-03-20","10.00.00",2.6,1425,12.5,1068,166,776,107,1764,1341,15,52.3,0.8881,27556,156.25,8681.8,2490,113.179295,96.484028,118.751625
"2004-03-20","11.00.00",2.8,1474,12.3,1061,195,768,113,1768,1406,15.4,52.1,0.9046,38025,151.29,10159.5,3003,120.003522,101.65054,123.898361
"2004-03-20","12.00.00",2.6,1490,11.7,1039,182,782,108,1757,1422,16.3,50,0.9158,33124,136.89,9100,2966.6,117.562207,100.305564,121.958701
"2004-03-20","13.00.00",2.6,1495,11.7,1040,168,809,105,1735,1373,17.1,47.9,0.9281,28224,136.89,8047.2,2872.8,113.598907,98.802324,118.440301
"2004-03-20","14.00.00",2.1,1376,9.3,953,125,900,93,1636,1153,19,42.9,0.937,15625,86.49,5362.5,2375,98.306282,93.0929,103.362241
"2004-03-20","15.00.00",1.7,1305,7.6,884,95,980,87,1573,927,19.5,42.3,0.9476,9025,57.76,4018.5,1852.5,85.445743,87.36841,90.386084
"2004-03-20","16.00.00",1.6,1283,6.7,844,79,1036,76,1539,766,19.5,42.3,0.9493,6241,44.89,3341.7,1540.5,77.475122,84.268602,82.170301
"2004-03-20","17.00.00",2.1,1392,9.7,967,119,930,94,1649,941,19.1,43.8,0.9556,14161,94.09,5212.2,2272.9,92.308882,91.191378,96.708781
"2004-03-20","18.00.00",2.3,1452,12.4,1063,142,856,110,1774,1146,18.5,46.3,0.9744,20164,153.76,6574.6,2627,103.174148,94.090696,108.380484
"2004-03-20","19.00.00",3.5,1633,16.6,1199,215,734,136,1919,1417,17.4,51.6,1.0159,46225,275.56,11094,3741,123.974483,103.89418,127.095404
"2004-03-20","20.00.00",3.9,1625,16.4,1191,229,733,139,1885,1442,17.1,51.3,0.9914,52441,268.96,11747.7,3915.9,127.151023,106.998678,129.683364
"2004-03-20","21.00.00",3.3,1535,13.7,1108,206,785,125,1820,1323,16.4,53.8,0.9964,42436,187.69,11082.8,3378.4,120.218487,101.181224,123.092121
"2004-03-20","22.00.00",2.3,1323,9.9,973,147,864,111,1712,1125,16.2,55.4,1.0132,21609,98.01,8143.8,2381.4,102.917498,89.563404,107.129209
"2004-03-20","23.00.00",2.1,1309,8.9,937,122,905,97,1672,1036,15.9,57.7,1.0356,14884,79.21,7039.4,1939.8,95.268183,83.681616,100.357189
"2004-03-21","00.00.00",2.8,1456,10.6,999,175,835,107,1714,1202,15.7,58.6,1.0396,30625,112.36,10255,2747.5,110.609123,92.15415,113.789624
"2004-03-21","01.00.00",2.1,1300,7.4,872,133,941,90,1577,1054,15.1,60.9,1.0398,17689,54.76,8099.7,2008.3,96.820523,83.698894,100.433584
"2004-03-21","02.00.00",1.6,1203,6.2,823,89,1004,84,1526,903,15.6,56.6,0.9951,7921,38.44,5037.4,1388.4,83.096387,78.97364,88.350196
"2004-03-21","03.00.00",1.6,1195,6.5,836,115,987,91,1554,885,15.2,57.9,0.9941,13225,42.25,6658.5,1748,88.34565,82.83008,91.659425
"2004-03-21","04.00.00",1.3,1117,5.8,802,85,1029,87,1539,818,15.4,57.8,1.0021,7225,33.64,4913,1309,79.866227,77.59634,84.678476
"2004-03-21","05.00.00",1.1,1062,4,711,55,1136,66,1461,700,14.9,60.6,1.0196,3025,16,3333,819.5,68.736375,70.99751,74.1087
"2004-03-21","06.00.00",0.7,947,2.1,594,24,1300,36,1390,580,14.5,63,1.0316,576,4.41,1512,348,56.620883,64.67544,62.486069
"2004-03-21","07.00.00",0.8,1065,3.6,687,72,1143,62,1492,815,14.2,66.2,1.063,5184,12.96,4766.4,1022.4,74.694408,70.65124,79.042664
"2004-03-21","08.00.00",1.2,1155,4.4,734,122,1062,91,1528,1035,14.5,65.3,1.0704,14884,19.36,7966.6,1769,91.120828,79.008696,93.297524
"2004-03-21","09.00.00",1.4,1220,5.4,782,111,996,89,1560,1067,15.3,62.1,1.073,12321,29.16,6893.1,1698.3,90.689083,79.023758,94.583944
"2004-03-21","10.00.00",1.7,1301,7.1,862,123,914,93,1633,1114,16.3,59,1.0868,15129,50.41,7257,2004.9,95.751218,82.588066,100.014069
"2004-03-21","11.00.00",1.8,1279,7.3,870,106,911,81,1646,1000,18.9,49.6,1.07,11236,53.29,5257.6,2003.4,89.280167,84.687932,93.705661
"2004-03-21","12.00.00",1.8,1267,7.6,883,103,953,82,1617,906,19.4,46.1,1.0249,10609,57.76,4748.3,1998.2,86.599823,86.291196,90.768384
"2004-03-21","13.00.00",1.9,1239,6.8,848,102,981,80,1568,822,20.8,41.6,1.0091,10404,46.24,4243.2,2121.6,83.380012,88.344736,86.225616
"2004-03-21","14.00.00",1.3,1128,4.6,742,48,1144,48,1507,610,21.4,40.3,1.0126,2304,21.16,1934.4,1027.2,64.526668,78.430412,68.953444
"2004-03-21","15.00.00",1.6,1243,8.4,916,63,962,61,1669,657,21.2,39.3,0.9791,3969,70.56,2475.9,1335.6,72.670263,82.070488,78.828504
"2004-03-21","16.00.00",1.9,1208,6.9,853,98,1060,89,1506,647,20.3,38,0.8942,9604,47.61,3724,1989.4,78.595703,90.424516,80.879549
"2004-03-21","17.00.00",2.3,1306,9,938,132,961,105,1607,762,19.4,41.3,0.9206,17424,81,5451.6,2560.8,90.09558,95.379668,91.9257
"2004-03-21","18.00.00",3.8,1546,15.1,1151,173,769,116,1874,1122,18.5,43.8,0.9252,29929,228.01,7577.4,3200.5,109.060898,102.049674,112.585309
"2004-03-21","19.00.00",3.5,1501,12.6,1071,185,823,119,1744,1130,17.8,48.1,0.9689,34225,158.76,8898.5,3293,111.198843,101.21278,113.545084
"2004-03-21","20.00.00",4.3,1605,15.1,1153,266,769,144,1840,1637,17.9,46.9,0.952,70756,228.01,12475.4,4761.4,138.077263,117.42824,139.554109
"2004-03-21","21.00.00",2.8,1316,9.9,974,188,883,123,1673,1272,17.4,49.1,0.9688,35344,98.01,9230.8,3271.2,113.956523,101.242316,115.968609
"2004-03-21","22.00.00",1.9,1195,8,898,122,933,105,1594,1098,17,51.7,0.9914,14884,64,6307.4,2074,95.82078,87.374564,100.4886
"2004-03-21","23.00.00",1.9,1211,7.9,896,112,920,93,1624,1066,16.4,55.1,1.0198,12544,62.41,6171.2,1836.8,93.092643,83.512524,98.437569
"2004-03-22","00.00.00",1.7,1161,6.1,815,93,995,86,1582,909,16.1,60,1.0919,8649,37.21,5580,1497.3,83.858258,77.003242,88.613789
"2004-03-22","01.00.00",1.5,1095,5.1,767,74,1050,76,1547,818,15.8,60.5,1.0805,5476,26.01,4477,1169.2,76.715063,73.705588,81.830609
"2004-03-22","02.00.00",0.6,897,1.7,563,23,1417,33,1355,472,16.3,57,1.0491,529,2.89,1311,374.9,52.863482,66.925706,57.309101
"2004-03-22","03.00.00",0.4,842,0.7,468,66,1813,51,1274,394,16.9,53.9,1.0309,4356,0.49,3557.4,1115.4,58.572727,75.91912,57.235141
"2004-03-22","04.00.00",0.3,854,0.8,481,17,1756,27,1304,396,16.1,55.9,1.0153,289,0.64,950.3,273.7,48.347607,66.575786,51.995676
"2004-03-22","05.00.00",0.3,845,0.7,472,15,1786,23,1278,378,16.5,53.9,1.0049,225,0.49,808.5,247.5,47.231482,67.10271,50.761341
"2004-03-22","06.00.00",0.6,942,2,586,41,1480,46,1373,432,16.4,54,0.9979,1681,4,2214,672.4,56.274495,71.710536,59.0094
"2004-03-22","07.00.00",1.2,1090,5.1,768,86,1072,76,1538,699,15.7,57.6,1.0195,7396,26.01,4953.6,1350.2,76.401463,77.713364,79.756909
"2004-03-22","08.00.00",3.6,1514,17.7,1230,226,732,116,1996,1252,15.8,53.7,0.9571,51076,313.29,12136.2,3570.8,122.126767,105.422084,123.996961
"2004-03-22","09.00.00",3.7,1379,18.4,1252,214,711,115,1962,1237,17.4,42.1,0.8281,45796,338.56,9009.4,3723.6,119.097428,112.602068,121.154104
"2004-03-22","10.00.00",1.8,1074,6.9,854,115,1032,83,1484,772,17.9,38.4,0.7793,13225,47.61,4416,2058.5,85.500298,95.23205,87.749749
"2004-03-22","11.00.00",1.6,1090,7.3,868,124,1026,87,1509,766,18.5,36.7,0.7764,15376,53.29,4550.8,2294,87.407067,97.924828,89.040861
"2004-03-22","12.00.00",1.9,1110,9.6,964,122,947,90,1577,829,21,29.6,0.7263,14884,92.16,3611.2,2562,89.794068,101.014232,92.753544
"2004-03-22","13.00.00",2,1102,10.4,994,107,955,87,1599,783,21.3,28.1,0.7067,11449,108.16,3006.7,2279.1,86.109143,98.645246,90.308044
"2004-03-22","14.00.00",2.2,1100,11.2,1021,133,952,99,1607,822,21.3,26.1,0.6539,17689,125.44,3471.3,2832.9,92.645647,105.861114,95.392396
"2004-03-22","15.00.00",2.1,1094,10.7,1003,130,965,99,1574,813,21.3,26.8,0.6681,16900,114.49,3484,2769,91.589207,104.6591,94.292541
"2004-03-22","16.00.00",2.3,1076,11.6,1034,150,964,101,1544,813,21.3,24.2,0.606,22500,134.56,3630,3195,95.931308,111.1707,97.520804
"2004-03-22","17.00.00",2.6,1152,12.4,1062,138,928,103,1606,850,20.2,28.5,0.6682,19044,153.76,3933,2787.6,95.003548,105.937284,98.263384
"2004-03-22","18.00.00",3.8,1407,18.3,1249,213,720,129,1932,1276,17,43.1,0.8264,45369,334.89,9180.3,3621,119.958682,111.847628,122.418801
"2004-03-22","19.00.00",4.4,1438,21,1325,232,678,143,1993,1401,15.6,47.4,0.8347,53824,441,10996.8,3619.2,125.33738,112.823496,127.4231
"2004-03-22","20.00.00",4.5,1425,21,1325,238,678,146,1965,1356,15.3,47.4,0.8178,56644,441,11281.2,3641.4,125.38088,114.283308,126.932
"2004-03-22","21.00.00",3.3,1279,14.5,1131,180,775,124,1758,1243,14.5,49.7,0.8177,32400,210.25,8946,2610,114.021475,101.75026,118.685725
"2004-03-22","22.00.00",2,1132,8.4,916,128,920,113,1561,1083,13.9,52,0.8231,16384,70.56,6656,1779.2,97.605088,90.515128,102.707404
"2004-03-22","23.00.00",1.1,1006,4.3,729,65,1142,80,1370,795,14.5,49.4,0.8106,4225,18.49,3211,942.5,73.579482,79.98141,78.989541
"2004-03-23","00.00.00",0.9,982,3.8,700,53,1204,72,1359,735,13.8,51.4,0.8071,2809,14.44,2724.2,731.4,69.107147,76.855188,74.965996
"2004-03-23","01.00.00",0.8,969,2.7,636,47,1271,64,1309,684,14,51.3,0.8163,2209,7.29,2411.1,658,65.072202,75.671976,70.084961
"2004-03-23","02.00.00",0.7,941,2.5,621,51,1298,70,1330,714,13,56.8,0.8444,2601,6.25,2896.8,663,66.56097,73.658348,71.427625
"2004-03-23","03.00.00",0.5,892,1.2,522,66,1522,46,1285,456,11,70,0.9215,4356,1.44,4620,726,62.047212,69.16524,63.066696
"2004-03-23","04.00.00",0.4,855,0.8,478,20,1701,31,1261,401,10.1,76.8,0.9483,400,0.64,1536,202,50.341952,58.64424,55.166676
"2004-03-23","05.00.00",0.3,834,0.6,459,13,1908,22,1212,361,8.8,80.5,0.9147,169,0.36,1046.5,114.4,47.773403,56.264616,53.143524
"2004-03-23","06.00.00",0.5,909,1.8,567,33,1542,47,1287,418,9.6,75.4,0.9004,1089,3.24,2488.2,316.8,55.275387,61.592944,60.124516
"2004-03-23","07.00.00",1.1,1061,4.6,745,103,1178,88,1429,616,9.8,75,0.9093,10609,21.16,7725,1009.4,78.515643,72.281276,80.927244
"2004-03-23","08.00.00",3,1441,14.2,1124,224,851,130,1829,1089,10,74.2,0.9117,50176,201.64,16620.8,2240,119.262372,91.109368,121.284876
"2004-03-23","09.00.00",3.8,1498,21,1325,244,684,132,2095,1329,11.2,69.7,0.9232,59536,441,17006.8,2732.8,126.61282,97.40874,128.6643
"2004-03-23","10.00.00",3.4,1343,16.2,1185,237,760,132,1857,1311,12,62.9,0.8803,56169,262.44,14907.3,2844,126.491147,102.177768,128.984596
"2004-03-23","11.00.00",3,1308,15.5,1166,220,792,131,1794,1236,12.8,55.8,0.821,48400,240.25,12276,2816,121.567275,105.2438,124.280825
"2004-03-23","12.00.00",2.7,1209,13.4,1097,207,837,129,1746,1147,13.1,54.8,0.8234,42849,179.56,11343.6,2711.7,116.814763,103.510874,119.253904
"2004-03-23","13.00.00",3.5,1310,16.9,1207,208,770,132,1847,1301,13.8,53.4,0.8351,43264,285.61,11107.2,2870.4,120.633003,104.333928,124.333249
"2004-03-23","14.00.00",2.8,1171,12.4,1064,160,881,110,1639,1097,16,42.4,0.7674,25600,153.76,6784,2560,105.992168,102.73344,110.195984
"2004-03-23","15.00.00",1.9,1112,10.1,980,131,924,99,1589,900,14.1,49.8,0.7971,17161,102.01,6523.8,1847.1,94.974938,92.615182,99.594109
"2004-03-23","16.00.00",2,1132,8.7,927,128,944,100,1570,781,12,61.1,0.8537,16384,75.69,7820.8,1536,91.031547,84.998108,94.897521
"2004-03-23","17.00.00",3,1225,13.8,1111,176,818,122,1719,1013,13.6,54.6,0.8465,30976,190.44,9609.6,2393.6,107.878212,97.55156,111.445996
"2004-03-23","18.00.00",1.9,1065,9.3,953,107,962,97,1514,790,13.7,49.5,0.7695,11449,86.49,5296.5,1465.9,87.125962,88.503126,92.642141
"2004-03-23","19.00.00",2.7,1236,13,1084,131,854,112,1688,1059,11.7,57.1,0.7822,17161,169,7480.1,1532.7,100.500595,88.807854,107.825
"2004-03-23","20.00.00",3.3,1309,14.3,1126,166,812,128,1722,1205,11.5,58.2,0.7867,27556,204.49,9661.2,1909,111.058527,94.448212,117.116941
"2004-03-23","21.00.00",1.7,1089,7.6,884,89,1006,101,1487,975,12.6,54.2,0.7881,7921,57.76,4823.8,1121.4,86.747863,82.529804,94.156784
"2004-03-23","22.00.00",1.3,1000,5.3,776,81,1141,96,1375,896,12,54.9,0.7664,6561,28.09,4446.9,972,81.028282,80.946104,87.092681
"2004-03-23","23.00.00",1.3,1041,5.4,782,78,1105,86,1425,911,11,61.4,0.8057,6084,29.16,4789.2,858,81.074768,76.722752,87.815844
"2004-03-24","00.00.00",1.2,1045,4.9,756,70,1137,85,1411,902,11.1,62.2,0.8199,4900,24.01,4354,777,78.591543,74.74442,85.549909
"2004-03-24","01.00.00",1.1,997,4.6,744,76,1151,79,1405,832,10.8,62.5,0.8082,5776,21.16,4750,820.8,77.886908,75.773732,83.697244
"2004-03-24","02.00.00",0.9,948,2.7,634,43,1320,61,1326,715,11.3,60,0.8025,1849,7.29,2580,485.9,65.493202,71.236886,71.727061
"2004-03-24","03.00.00",0.6,878,1.6,551,51,1493,62,1272,683,10.6,61.6,0.7856,2601,2.56,3141.6,540.6,64.965503,72.07766,69.293104
"2004-03-24","04.00.00",0.7,908,1.7,559,44,1477,66,1287,721,10.2,62.7,0.7813,1936,2.89,2758.8,448.8,64.599147,70.4083,70.022401
"2004-03-24","05.00.00",0.6,892,1.2,522,34,1572,54,1255,648,10.9,58.6,0.7628,1156,1.44,1992.4,370.6,59.773012,70.634628,64.998996
"2004-03-24","06.00.00",0.8,954,1.7,561,43,1496,57,1255,612,10.8,57.2,0.7382,1849,2.89,2459.6,464.4,61.667882,73.143592,66.365601
"2004-03-24","07.00.00",1.2,1045,4.8,751,79,1186,75,1403,800,10.4,59.2,0.7455,6241,23.04,4676.8,821.6,78.071567,78.720592,83.686936
"2004-03-24","08.00.00",3.1,1383,13.8,1109,174,832,97,1706,1173,11,57.3,0.7501,30276,190.44,9970.2,1914,111.834912,97.089652,117.155796
"2004-03-24","09.00.00",4.4,1597,23.7,1395,235,652,110,2080,1519,11.2,56.9,0.7565,55225,561.69,13371.5,2632,127.484042,108.50792,130.311321
"2004-03-24","10.00.00",3.4,1318,14.2,1124,218,762,113,1770,1287,12.1,54.9,0.7734,47524,201.64,11968.2,2637.8,122.479032,106.398584,125.568576
"2004-03-24","11.00.00",1.7,1138,8,898,136,950,88,1505,966,15.1,44.3,0.7535,18496,64,6024.8,2053.6,95.83372,97.087652,99.0643
"2004-03-24","12.00.00",1.5,1098,6.7,842,117,1012,85,1440,828,15.6,40.6,0.7146,13689,44.89,4750.2,1825.2,87.506482,95.653,90.356001
"2004-03-24","13.00.00",1.7,1118,8.7,927,119,959,96,1477,825,16.9,34.6,0.6597,14161,75.69,4117.4,2011.1,89.297362,99.587998,92.957821
"2004-03-24","14.00.00",2.2,1170,10.8,1009,126,879,106,1566,872,16.6,35.6,0.6697,15876,116.64,4485.6,2091.6,93.202572,100.56244,97.757576
